,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
142,7,18563612,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
143,7,1961158424,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
144,8,18934040,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
145,8,1211625812,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
146,8,147874324,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
147,8,17702119424,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
148,8,125120757840,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
149,8,1145970734,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
150,8,18710036,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
151,8,1968521448,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
152,9,18949320,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
153,9,1202826160,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
154,9,148319798,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
155,9,17694004820,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
156,9,125055059126,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
157,9,1142638082,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
158,9,18576620,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
159,9,1968330092,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
160,0,12223106,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
161,0,189903663502,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
162,0,3443448072,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
163,0,187939216144,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
164,0,1238278299986,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
165,0,644675064,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
166,0,311548980,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
167,0,6724,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
168,1,13330566,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
169,1,190041622332,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
170,1,3308845194,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
171,1,186384755568,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
