,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
198,9,27853848,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
199,9,19818,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
200,0,138372,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
201,0,478399370,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
202,0,2995915518,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
203,0,6921376,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
204,0,42957834,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
205,0,6181115620,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
206,0,2598960,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
207,0,239714,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
208,0,51988452,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
209,0,21252,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
210,1,128442,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
211,1,455326340,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
212,1,2353402636,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
213,1,6805210,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
214,1,32935576,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
215,1,6134534726,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
216,1,2345954,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
217,1,248196,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
218,1,51747326,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
219,1,11826,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
220,2,156398,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
221,2,459296568,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
222,2,2511855624,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
223,2,6971598,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
224,2,35460702,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
225,2,6164494156,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
226,2,2460774,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
227,2,253018,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
228,2,51700410,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
229,2,19072,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
230,3,136458,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
231,3,479300022,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
232,3,3186923152,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
233,3,6962612,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
234,3,40825404,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
235,3,6141684256,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
236,3,2400766,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
237,3,258988,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
238,3,53588882,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
239,3,28746,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
240,4,109496,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
241,4,438559274,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
242,4,3260224380,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
243,4,6861690,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
244,4,32196594,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
245,4,6119944116,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
246,4,2359730,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
247,4,275058,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
248,4,51692920,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
249,4,44760,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
250,5,139160,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
251,5,468833846,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
252,5,3640211000,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
253,5,6861094,transform,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
254,5,32836782,query,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
255,5,6100809716,time_index,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
256,5,2317840,robust_init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
257,5,332290,current_hash,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
258,5,51652376,hasher,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
259,5,12140,init,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
260,6,125902,updates,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
261,6,468330208,robust_retrieval,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
262,6,2899684066,detection,451620,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
