,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1202,2,5830188362,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1203,3,5830611958,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1204,4,5830134124,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1205,5,5813478200,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1206,6,5765792756,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1207,7,5814716924,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1208,8,5794974642,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1209,9,5788999784,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1210,0,46445471012,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1211,1,46306382190,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1212,2,45773063572,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1213,3,45795171742,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1214,4,46134793946,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1215,5,46172693174,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1216,6,46040713680,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1217,7,46488658556,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1218,8,46804403866,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1219,9,46017917904,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1220,0,2194769923154,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1221,1,2200661046408,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1222,2,2216018433964,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1223,3,2204737009668,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1224,4,2193031541052,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1225,5,2203320246348,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1226,6,2196787051128,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1227,7,2198455742244,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1228,8,2205092644272,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1229,9,2224960280868,0,naive,5005,203,1.3,1.4,1,3,1,1,2.0
1230,0,47384186,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1231,1,48326858,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1232,2,48054076,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1233,3,49560736,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1234,4,49277182,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1235,5,49792990,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1236,6,50373058,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1237,7,49980624,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1238,8,48125642,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1239,9,49138472,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1240,0,953842398,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1241,1,967606906,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1242,2,950090090,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1243,3,962005388,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1244,4,949777184,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1245,5,953279860,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1246,6,971137492,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1247,7,940492726,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1248,8,1003539628,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1249,9,1011913652,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1250,0,12974782316,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1251,1,13019376620,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1252,2,12911441666,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1253,3,12967955476,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1254,4,13022048384,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1255,5,13095485626,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1256,6,12827083486,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1257,7,13119314464,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1258,8,13088731006,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1259,9,13048135994,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1260,0,17238056410,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1261,1,17186880182,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1262,2,17170505208,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1263,3,17138430658,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1264,4,17053360264,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1265,5,17161853978,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1266,6,17075702436,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1267,7,17019903338,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1268,8,17146534640,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1269,9,17111763396,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1270,0,42564352432,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1271,1,42593130524,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1272,2,42909591950,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1273,3,42770056638,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1274,4,42395495420,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1275,5,43152845252,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1276,6,42398715872,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1277,7,42842088586,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1278,8,42583588640,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1279,9,42736989208,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1280,0,151926834,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1281,1,152484720,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1282,2,151962094,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1283,3,151615684,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1284,4,151256664,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1285,5,152227202,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1286,6,152562794,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1287,7,152765446,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1288,8,152139920,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1289,9,154543850,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1290,0,27139666964,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1291,1,27165744756,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1292,2,27074122182,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1293,3,27154413716,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1294,4,27104068274,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1295,5,27204719672,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1296,6,26997258958,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1297,7,26881602894,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1298,8,27126027188,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1299,9,27301776834,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1300,0,57713946880,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1301,1,57554969856,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1302,2,58279543514,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1303,3,57508654556,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1304,4,57146427508,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1305,5,57204149528,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1306,6,57288078242,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1307,7,58054496964,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1308,8,57513270254,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1309,9,57707676970,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1310,0,2378995763110,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1311,1,2367937443908,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1312,2,2396307957108,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1313,3,2388742429158,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1314,4,2375924053842,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1315,5,2391334597120,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1316,6,2383177724392,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1317,7,2377300595454,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1318,8,2388088285364,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1319,9,2396356288940,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1320,0,152008532,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1321,1,149987746,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1322,2,150105980,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1323,3,148645240,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1324,4,149428746,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1325,5,148851988,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1326,6,150592888,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1327,7,150148166,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1328,8,150107850,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1329,9,148335302,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1330,0,654226080,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
