,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
185,3,233681057188,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
186,3,3692426170,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
187,3,186062041622,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
188,3,16875633142,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
189,3,680043788,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
190,3,788447612,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
191,3,8390,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
192,4,9309086,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
193,4,233009843750,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
194,4,3621497524,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
195,4,185711723944,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
196,4,16458850528,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
197,4,677829366,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
198,4,787111578,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
199,4,9536,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
200,5,10161632,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
201,5,231659991928,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
202,5,3498599770,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
203,5,183605877752,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
204,5,15440771160,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
205,5,678795478,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
206,5,774370392,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
207,5,7964,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
208,6,9735848,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
209,6,233393899618,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
210,6,3600879192,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
211,6,185721932294,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
212,6,16194286778,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
213,6,678303652,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
214,6,791621564,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
215,6,9414,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
216,7,10634098,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
217,7,233784659410,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
218,7,3700592690,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
219,7,185829463330,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
220,7,16878839274,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
221,7,678586538,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
222,7,794101088,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
223,7,6620,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
224,8,10138444,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
225,8,233047292860,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
226,8,3675620214,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
227,8,185962311670,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
228,8,16833523810,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
229,8,677081370,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
230,8,791855112,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
231,8,8148,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
232,9,10033976,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
233,9,232253468134,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
234,9,3537493386,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
235,9,185120082618,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
236,9,15863434936,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
237,9,676629904,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
238,9,773256818,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
239,9,7444,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
240,0,16920640,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
241,0,279579872,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
242,0,120577986,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
243,0,19458646296,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
244,0,1254062264,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
245,0,1095761560,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
246,0,1023999468,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
247,0,4188569672,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
