,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1808,8,1417435206280,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1809,9,1411287962126,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1810,0,1003407442628,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1811,1,1003790835390,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1812,2,1002289889098,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1813,3,1002631146336,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1814,4,1002361957662,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1815,5,1004132031518,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1816,6,1003538184330,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1817,7,1002092876364,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1818,8,1001922051396,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1819,9,1003269083812,0,random binning,2508,300,1.3,1.4,10,3,100,1,2.0
1820,0,1005706787760,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1821,1,1005907123568,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1822,2,1002878284086,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1823,3,1005085032020,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1824,4,1002915562144,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1825,5,1003747532420,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1826,6,1002046120154,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1827,7,1005461946104,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1828,8,1004126524122,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1829,9,1005329021966,0,reed-solomon,7502,203,1.3,1.4,10,3,100,1,2.0
1830,0,66297771348,0,reed-solomon,5005,203,1.3,1.4,1,3,1,1,2.0
