,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1466,6,2301414,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1467,7,2879100,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1468,8,2920624,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1469,9,2988070,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1470,0,122235373778,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1471,1,123520585330,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1472,2,122083552450,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1473,3,123229743592,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1474,4,122072928054,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1475,5,121892788818,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1476,6,122559886962,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1477,7,123236427392,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1478,8,123693328398,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1479,9,122833996624,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1480,0,76218965574,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1481,1,74598189900,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1482,2,74839340876,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1483,3,74826707790,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1484,4,72300785664,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1485,5,71403889002,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1486,6,74022041478,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1487,7,74391394792,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1488,8,74078263816,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1489,9,73639282062,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1490,0,358024405654,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
