,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
124,5,8027693720,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
125,5,1134189836,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
126,5,946706026,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
127,5,1873223704,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
128,6,17593124,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
129,6,974847422,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
130,6,154406496,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
131,6,116039930,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
132,6,8031930006,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
133,6,1135440156,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
134,6,948124466,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
135,6,1873235174,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
136,7,17732004,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
137,7,978088016,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
138,7,155721562,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
139,7,115601392,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
140,7,8032940938,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
141,7,1134477410,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
142,7,948762156,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
143,7,1878706992,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
144,8,17951880,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
145,8,981555674,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
146,8,160852416,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
147,8,122250078,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
148,8,8047548902,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
149,8,1135312010,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
150,8,956867554,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
151,8,1874962266,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
152,9,17665262,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
153,9,980110232,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
154,9,155471036,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
155,9,116066850,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
156,9,8041018074,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
157,9,1135976856,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
158,9,949314856,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
159,9,1882138366,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
160,0,8904214,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
161,0,177373696904,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
162,0,3246798610,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
163,0,2295765202,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
164,0,88295043898,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
165,0,581640330,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
166,0,729365792,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
167,0,5654,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
168,1,9279546,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
169,1,177525836254,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
170,1,3232698096,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
171,1,2291723728,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
172,1,88288430908,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
173,1,580043060,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
174,1,733688398,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
175,1,6808,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
176,2,9049512,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
177,2,177197694462,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
178,2,3224026494,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
179,2,2270408860,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
180,2,88129838258,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
181,2,581885890,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
182,2,730761660,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
183,2,6848,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
184,3,8906514,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
185,3,177484096296,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
186,3,3235529174,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
187,3,2287601784,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
188,3,88073007706,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
189,3,583839124,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
190,3,728913360,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
191,3,7514,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
192,4,9189422,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
193,4,177345411518,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
194,4,3260373718,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
195,4,2313809028,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
196,4,88496781886,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
197,4,581681560,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
198,4,731645548,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
199,4,9224,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
200,5,9151306,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
201,5,177250920802,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
202,5,3222934108,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
203,5,2287499342,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
204,5,88035077528,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
205,5,582612598,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
206,5,727789258,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
207,5,11560,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
208,6,8667552,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
209,6,177386921554,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
210,6,3264788862,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
211,6,2308511404,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
212,6,88514733012,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
213,6,584422322,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
214,6,742689994,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
215,6,8334,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
216,7,9619198,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
217,7,177191310810,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
218,7,3245079580,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
219,7,2269579250,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
220,7,88144226102,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
221,7,581744434,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
222,7,730700306,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
223,7,13032,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
224,8,9813574,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
