,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1415,5,62094224080,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1416,6,62578738606,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1417,7,62925064510,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1418,8,63203656014,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1419,9,62824572396,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1420,0,297422308910,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1421,1,300744702546,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1422,2,299445429962,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1423,3,299092990148,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1424,4,300244795914,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1425,5,298628092008,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1426,6,299012397402,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1427,7,298435703674,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1428,8,300386988686,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1429,9,298277221388,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1430,0,37887074396,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1431,1,43981039440,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1432,2,44279405460,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1433,3,41372632360,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1434,4,42682423872,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1435,5,42209127928,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1436,6,43817008122,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
